datetime,temp,tempmax,tempmin,humidity,precip,windspeed,solarradiation,solarenergy
2011-05-11,28.2,34.5,24.0,86.1,6.9,25.2,166.7,14.3
2011-05-12,28.4,32.0,25.0,89.3,11.9,13.0,164.5,14.2
2011-05-13,25.0,28.0,22.9,89.9,18.0,19.1,107.6,9.3
2011-05-14,25.2,27.0,23.0,87.2,0.5,13.0,95.4,8.3
2011-05-15,25.9,29.8,23.0,94.5,5.1,16.6,142.1,12.3
2011-05-16,23.9,26.0,22.0,87.7,3.2,27.7,82.7,7.0
2011-05-17,24.9,30.0,21.0,81.5,0.0,14.8,185.9,16.0
2011-05-18,26.3,31.2,22.0,79.8,0.0,18.4,310.1,26.6
2011-05-19,26.1,29.5,23.0,83.3,0.6,13.0,138.1,12.0
2011-05-20,25.0,27.0,24.0,94.1,3.0,16.6,166.4,14.2
2011-05-21,28.5,32.1,25.0,85.4,0.3,14.8,171.1,14.8
2011-05-22,29.5,34.7,24.0,84.9,11.4,53.6,229.6,19.7
2011-05-23,24.2,26.3,22.0,80.9,101.1,20.5,207.0,17.8
2011-05-24,24.5,27.0,22.0,81.6,10.9,13.0,265.5,22.7
2011-05-25,24.7,28.0,23.0,85.2,0.0,16.6,259.1,22.2
2011-05-26,26.5,30.5,23.0,76.6,0.0,20.5,270.5,23.2
2011-05-27,27.2,32.0,22.0,73.1,0.0,20.5,296.3,25.6
2011-05-28,28.0,34.0,23.0,72.5,0.0,16.6,295.1,25.5
2011-05-29,28.1,32.0,24.0,74.4,0.0,13.0,262.1,22.6
2011-05-30,28.3,32.3,24.0,76.8,0.0,16.6,288.0,25.0
2011-05-31,28.0,32.0,24.0,81.9,0.0,16.6,289.4,25.1
2011-06-01,28.6,32.3,25.0,80.4,0.2,13.0,239.5,20.7
2011-06-02,29.3,33.0,26.0,83.4,3.0,24.1,284.1,24.6
2011-06-03,29.4,32.3,27.0,84.4,1.3,22.3,101.6,8.6
2011-06-04,30.2,35.0,27.0,82.0,0.0,24.1,137.6,12.0
2011-06-05,29.4,36.0,24.0,84.7,4.6,24.1,204.0,17.4
2011-06-06,27.7,34.0,24.0,87.3,6.0,16.6,169.5,14.5
2011-06-07,29.3,35.0,25.0,82.2,1.4,16.6,191.0,16.4
2011-06-08,29.9,34.3,26.3,82.7,17.3,15.1,118.1,10.1
2011-06-09,30.4,35.0,27.0,81.5,0.3,16.6,147.7,12.9
2011-06-10,30.1,33.3,27.0,82.7,0.3,14.8,133.3,11.5
2011-06-11,28.9,32.0,26.0,87.2,4.5,25.9,117.9,10.3
2011-06-12,29.2,33.0,27.0,86.2,9.2,20.5,127.3,11.0
2011-06-13,28.8,31.9,27.0,87.7,32.0,18.4,171.1,14.7
2011-06-14,28.4,34.0,24.0,87.0,23.4,17.0,141.9,12.3
2011-06-15,28.7,33.7,25.0,84.8,3.4,13.0,100.4,8.6
2011-06-16,29.6,34.2,24.0,84.5,2.3,35.3,142.0,12.2
2011-06-17,27.4,30.3,24.0,89.9,5.1,16.6,155.5,13.3
2011-06-18,28.6,32.2,25.0,89.3,0.5,22.3,109.8,9.4
2011-06-19,30.1,34.0,27.0,82.8,2.6,16.6,189.5,16.2
2011-06-20,29.9,33.0,26.7,82.9,3.4,16.6,146.9,12.4
2011-06-21,29.9,34.0,27.0,84.5,3.0,13.0,225.9,19.7
2011-06-22,31.4,35.5,27.0,80.1,0.6,13.0,160.4,14.0
2011-06-23,29.9,36.0,27.0,88.5,16.9,18.2,127.9,11.3
2011-06-24,26.9,28.0,26.0,94.1,79.7,25.9,93.5,7.8
2011-06-25,26.8,29.4,25.0,95.7,14.0,24.1,191.9,16.7
2011-06-26,28.5,34.0,26.0,85.9,0.0,22.3,244.5,21.2
2011-06-27,28.2,32.0,25.0,88.3,1.4,13.0,208.8,18.0
2011-06-28,28.6,33.0,25.0,86.3,10.0,20.5,206.1,17.7
2011-06-29,29.3,35.0,25.0,83.7,0.6,25.9,135.2,11.8
2011-06-30,27.2,29.0,26.0,91.7,35.1,16.6,143.0,12.2
2011-07-01,28.0,31.0,26.0,86.3,5.7,20.5,128.5,11.0
2011-07-02,28.8,33.3,24.0,82.3,0.5,29.5,224.2,19.3
2011-07-03,30.0,35.0,26.0,79.1,3.4,18.4,262.9,22.8
2011-07-04,30.5,34.2,27.0,79.2,0.2,20.5,188.1,16.1
2011-07-05,30.3,34.0,27.0,80.1,0.0,24.1,280.0,24.4
2011-07-06,31.5,36.4,27.0,81.1,0.0,20.5,280.0,24.2
2011-07-07,32.6,37.8,28.0,76.4,0.1,20.5,293.6,25.3
2011-07-08,28.5,32.3,25.0,84.6,5.9,14.8,168.1,14.3
2011-07-09,29.7,33.0,27.0,85.6,18.3,11.2,143.9,12.3
2011-07-10,29.1,33.0,27.0,86.7,14.2,13.0,170.0,14.8
2011-07-11,29.0,34.1,27.0,87.0,1.6,13.9,147.1,12.6
2011-07-12,29.0,33.0,25.0,86.7,2.2,14.8,120.9,10.5
2011-07-13,29.1,31.0,27.0,85.9,13.7,13.0,130.3,11.5
2011-07-14,26.4,28.5,25.4,96.3,106.9,13.0,95.2,8.2
2011-07-15,28.0,31.0,25.8,90.1,22.4,16.6,119.5,10.2
2011-07-16,29.2,33.0,26.0,85.5,34.9,18.4,110.7,9.6
2011-07-17,30.3,35.4,25.0,81.5,0.9,18.4,219.7,18.9
2011-07-18,28.4,34.0,25.0,86.9,17.8,20.5,222.4,18.9
2011-07-19,29.7,33.4,27.0,84.1,0.5,11.2,223.1,19.1
2011-07-20,30.0,33.6,26.0,79.8,1.9,9.4,240.8,20.8
2011-07-21,30.6,34.3,28.0,81.3,2.1,9.4,262.3,22.8
2011-07-22,30.2,34.0,28.0,80.2,1.0,24.1,185.1,16.0
2011-07-23,28.4,32.0,26.5,90.9,5.0,24.1,177.0,15.3
2011-07-24,29.3,33.0,27.0,85.7,3.5,16.6,207.0,17.9
2011-07-25,31.0,35.0,27.0,75.7,0.0,11.2,256.9,22.4
2011-07-26,31.3,35.3,27.0,76.6,0.0,20.5,240.2,20.5
2011-07-27,30.9,35.0,27.0,76.9,0.2,18.4,207.6,17.9
2011-07-28,31.0,35.1,27.0,75.5,0.0,16.6,287.4,24.9
2011-07-29,31.3,36.0,27.0,79.9,1.3,13.0,227.9,19.7
2011-07-30,28.6,31.0,25.7,80.1,14.8,25.9,168.3,14.5
2011-07-31,26.6,30.0,24.0,92.9,6.0,31.3,244.6,21.0
2011-08-01,26.8,29.0,25.0,92.3,8.5,13.0,130.2,11.2
2011-08-02,26.7,29.0,25.7,92.6,42.9,11.2,160.5,13.7
2011-08-03,28.5,33.0,25.0,83.3,1.5,11.2,228.8,19.9
2011-08-04,30.7,34.7,27.0,80.8,0.0,16.6,258.7,22.2
2011-08-05,30.8,35.0,26.0,82.4,0.3,24.1,182.3,15.7
2011-08-06,28.2,32.0,25.0,87.2,11.9,24.1,95.9,8.3
2011-08-07,29.9,34.0,27.0,82.6,3.2,11.2,187.7,16.4
2011-08-08,29.2,34.0,27.0,87.8,20.6,24.1,131.5,11.2
2011-08-09,28.4,34.0,26.0,88.4,10.2,13.0,140.8,12.0
2011-08-10,27.5,30.0,26.0,90.2,4.8,14.8,104.1,9.1
2011-08-11,27.0,31.0,25.0,93.1,16.0,16.6,198.2,17.1
2011-08-12,27.9,30.3,25.0,90.3,15.2,18.4,152.1,13.0
2011-08-13,28.8,32.1,26.0,87.1,2.0,22.3,130.6,11.2
2011-08-14,30.0,34.0,27.0,83.1,0.0,24.1,167.0,14.6
2011-08-15,30.1,34.0,27.0,81.7,0.5,25.9,129.9,11.3
2011-08-16,29.4,32.2,27.0,83.0,6.1,18.4,122.7,10.6
2011-08-17,28.9,33.0,25.0,82.1,2.0,13.0,188.0,16.2
2011-08-18,26.7,29.0,25.0,90.5,7.5,16.6,171.6,15.0
2011-08-19,25.9,28.0,25.0,92.6,63.5,29.5,146.2,12.8
2011-08-20,25.9,29.0,24.0,91.8,61.0,22.3,97.1,8.5
2011-08-21,27.7,32.1,24.0,84.0,1.5,9.4,199.7,17.3
2011-08-22,29.4,34.0,25.0,80.5,0.3,14.8,295.0,25.4
2011-08-23,29.8,34.0,26.0,84.2,4.5,20.5,188.4,16.3
2011-08-24,26.5,29.0,23.0,90.3,9.9,20.5,96.9,8.4
2011-08-25,29.0,33.0,25.0,75.7,0.1,14.8,257.6,22.2
2011-08-26,29.2,33.0,26.0,76.7,2.1,13.0,275.2,23.7
2011-08-27,29.4,34.0,25.0,77.8,0.0,11.2,274.7,23.8
2011-08-28,29.5,34.0,25.0,76.2,0.0,9.4,285.5,24.5
2011-08-29,30.1,35.0,26.0,76.7,0.0,13.0,271.7,23.3
2011-08-30,30.6,35.2,26.0,77.6,0.0,13.0,272.4,23.6
2011-08-31,31.7,36.5,27.0,76.1,0.0,13.0,270.9,23.5
2011-09-01,31.4,36.0,27.0,76.4,1.1,17.0,273.0,23.6
2011-09-02,28.1,30.1,25.0,81.6,76.2,13.0,216.6,18.6
2011-09-03,28.2,31.2,26.0,88.3,0.5,13.0,168.8,14.7
2011-09-04,29.0,33.0,24.0,84.1,2.4,18.4,123.2,10.6
2011-09-05,28.1,31.0,26.0,89.1,10.7,14.8,93.7,8.0
2011-09-06,29.6,34.0,26.0,82.7,0.9,16.6,166.7,14.7
2011-09-07,29.9,33.3,27.0,83.1,6.1,20.5,176.6,15.4
2011-09-08,29.8,34.0,27.0,82.8,3.0,18.4,182.6,15.9
2011-09-09,27.4,31.0,26.0,91.7,16.8,16.6,75.9,6.7
2011-09-10,26.8,30.1,25.0,91.8,82.0,11.2,86.8,7.5
2011-09-11,26.6,30.0,24.0,88.4,41.9,24.1,69.5,5.9
2011-09-12,25.6,28.0,24.0,94.1,126.0,16.6,200.6,17.4
2011-09-13,26.4,30.0,25.0,91.9,16.3,14.8,111.4,9.7
2011-09-14,26.1,28.0,25.0,94.1,4.1,13.0,163.9,13.9
2011-09-15,27.2,32.0,25.0,89.8,1.0,16.6,216.1,18.6
2011-09-16,28.5,33.1,25.0,83.9,0.3,9.4,263.7,22.7
2011-09-17,29.2,33.0,25.9,82.6,0.2,14.8,264.1,22.7
2011-09-18,29.3,34.0,26.0,84.1,7.1,22.3,127.8,11.0
2011-09-19,28.1,31.1,25.0,88.6,12.4,24.1,102.9,8.7
2011-09-20,25.6,28.0,23.9,91.9,54.9,22.3,185.7,16.0
2011-09-21,24.8,26.3,23.8,82.1,4.1,16.6,194.9,16.9
2011-09-22,26.4,30.0,23.0,75.1,3.1,16.6,245.9,21.1
2011-09-23,26.8,30.3,25.0,74.9,0.0,18.4,263.9,22.6
2011-09-24,27.3,31.1,24.0,71.6,0.0,18.4,243.1,21.0
2011-09-25,27.3,32.0,24.0,66.0,0.0,16.6,223.2,19.4
2011-09-26,25.2,28.0,23.0,81.5,5.3,18.0,204.6,17.7
2011-09-27,23.9,28.5,22.0,95.6,9.9,18.0,213.5,18.5
2011-09-28,27.5,32.2,24.0,86.7,0.2,13.0,251.2,21.7
2011-09-29,28.7,34.0,25.0,79.1,1.0,27.7,215.8,18.7
2011-09-30,23.0,27.0,21.0,89.9,27.0,40.3,112.0,9.7
2011-10-01,22.1,24.0,20.9,93.3,3.6,24.1,185.0,16.0
2011-10-02,25.0,29.0,21.0,80.9,0.1,16.6,186.1,16.1
2011-10-03,23.9,26.0,22.0,70.5,3.0,20.5,173.9,15.0
2011-10-04,22.4,24.5,19.0,73.2,5.3,20.5,147.1,12.8
2011-10-05,19.9,21.0,19.0,93.5,21.1,18.4,118.6,10.3
2011-10-06,20.4,21.0,19.0,95.0,5.3,11.2,152.2,13.2
2011-10-07,22.0,23.0,20.8,96.3,13.0,13.0,151.8,13.0
2011-10-08,22.6,23.0,21.8,96.6,7.1,9.4,177.5,15.3
2011-10-09,25.2,29.1,22.3,89.8,0.7,11.2,193.3,16.7
2011-10-10,26.7,32.0,22.0,85.3,0.0,12.7,260.2,22.4
2011-10-11,27.5,33.0,21.9,82.4,13.2,11.2,246.4,21.3
2011-10-12,27.2,31.0,24.0,86.8,28.4,13.0,217.7,18.9
2011-10-13,27.2,31.0,25.0,88.7,2.0,11.2,206.2,17.6
2011-10-14,26.2,29.0,24.0,83.6,2.0,16.6,208.5,18.1
2011-10-15,26.3,30.0,24.0,77.5,0.4,14.8,173.7,15.2
2011-10-16,25.6,28.1,23.0,66.0,0.0,20.5,200.9,17.3
2011-10-17,25.6,30.0,22.0,69.2,0.0,14.8,235.8,20.4
2011-10-18,25.7,30.0,21.0,69.7,0.0,14.8,238.7,20.5
2011-10-19,26.0,30.0,22.0,71.9,0.0,13.0,231.1,20.0
2011-10-20,25.0,29.0,21.0,83.2,0.0,9.4,202.8,17.6
2011-10-21,25.1,28.0,23.0,86.1,0.8,11.2,213.8,18.4
2011-10-22,25.2,30.0,22.0,81.8,0.0,13.0,233.4,20.1
2011-10-23,25.7,30.3,21.0,80.6,0.0,13.0,242.4,21.0
2011-10-24,26.5,31.0,23.0,79.8,0.0,13.0,239.1,20.7
2011-10-25,25.4,28.0,23.0,77.5,4.1,20.5,180.7,15.7
2011-10-26,23.5,25.4,22.0,79.6,0.0,14.8,174.7,15.1
2011-10-27,23.9,26.3,22.0,88.1,0.8,18.0,223.4,19.3
2011-10-28,22.1,23.6,19.0,95.7,6.0,20.5,173.2,15.1
2011-10-29,20.9,23.0,19.0,84.9,0.1,20.5,167.7,14.6
2011-10-30,22.1,24.1,21.0,87.1,0.4,13.0,214.0,18.6
2011-10-31,23.6,27.0,21.0,81.4,0.2,9.4,214.0,18.6
2011-11-01,24.9,29.0,22.0,81.9,0.0,11.2,204.0,17.6
2011-11-02,24.5,28.1,21.0,85.3,0.0,9.4,204.3,17.8
2011-11-03,25.0,29.0,21.0,80.7,0.0,9.4,217.5,18.9
2011-11-04,25.0,30.0,21.0,81.9,0.0,7.6,198.5,17.2
2011-11-05,26.0,30.0,23.0,82.8,1.0,14.8,206.8,18.0
2011-11-06,26.3,30.0,23.0,82.5,0.0,11.2,201.7,17.3
2011-11-07,26.4,30.0,23.0,84.9,0.2,11.2,213.6,18.6
2011-11-08,25.3,27.0,23.0,78.8,4.6,18.4,141.1,12.2
2011-11-09,23.4,26.0,21.0,64.4,0.0,20.5,208.0,18.0
2011-11-10,22.6,27.0,19.0,66.0,0.0,16.6,228.2,19.8
2011-11-11,21.4,26.1,17.0,77.5,0.0,14.8,219.4,18.8
2011-11-12,21.8,27.0,18.0,80.0,0.0,13.0,205.4,17.7
2011-11-13,23.1,27.0,20.0,80.3,0.0,11.2,193.3,16.6
2011-11-14,22.7,28.0,18.0,82.5,0.0,7.6,206.9,17.9
2011-11-15,22.8,28.0,18.0,81.7,0.0,9.4,199.4,17.2
2011-11-16,23.5,28.0,19.0,82.9,0.0,9.4,185.7,16.0
2011-11-17,24.1,29.0,20.0,84.4,0.0,13.0,212.0,18.3
2011-11-18,24.2,30.3,20.0,84.3,0.0,11.2,220.4,18.9
2011-11-19,24.5,30.0,20.0,84.7,0.0,16.6,213.5,18.5
2011-11-20,24.3,28.0,20.0,73.9,0.3,20.5,175.0,15.0
2011-11-21,22.6,25.2,21.0,77.6,0.0,9.4,159.4,13.6
2011-11-22,21.9,24.1,20.0,88.3,5.0,11.2,119.1,10.1
2011-11-23,21.2,24.0,19.9,88.2,1.7,13.0,109.2,9.5
2011-11-24,21.5,27.0,18.0,80.8,0.0,9.4,171.3,14.7
2011-11-25,21.8,26.1,17.0,80.1,0.0,7.6,170.4,14.7
2011-11-26,23.4,27.0,20.0,80.2,0.2,13.0,137.7,12.0
2011-11-27,24.0,28.0,21.0,82.5,5.0,13.0,186.5,16.1
2011-11-28,22.8,26.0,20.8,89.5,2.7,14.8,184.1,16.0
2011-11-29,22.2,26.0,21.0,89.6,4.1,18.4,187.2,16.1
2011-11-30,23.2,27.0,20.0,82.1,0.6,13.0,179.2,15.4
2011-12-01,18.6,22.0,15.0,87.9,3.0,37.1,136.1,11.9
2011-12-02,17.3,22.0,14.0,72.8,0.3,13.0,203.3,17.6
2011-12-03,17.3,22.0,13.0,75.9,0.0,14.8,210.6,18.1
2011-12-04,18.3,23.0,14.0,74.9,0.0,13.0,143.9,12.2
2011-12-05,19.1,25.0,14.0,81.4,0.0,14.8,177.4,15.3
2011-12-06,20.3,22.0,18.0,84.1,0.8,11.2,110.6,9.4
2011-12-07,20.1,21.0,19.0,95.0,1.1,13.0,72.0,6.2
2011-12-08,18.4,20.0,16.6,80.8,6.1,20.5,136.2,11.7
2011-12-09,17.0,20.0,15.0,63.6,0.0,20.5,124.9,10.8
2011-12-10,15.6,17.3,14.0,57.2,0.0,18.4,99.6,8.5
2011-12-11,14.8,19.0,11.5,58.4,0.0,18.4,207.5,17.8
2011-12-12,15.0,20.0,10.0,63.2,0.0,13.0,203.7,17.6
2011-12-13,16.0,22.0,11.0,70.2,0.0,11.2,203.0,17.4
2011-12-14,18.2,23.0,12.0,72.6,0.0,9.4,196.9,16.9
2011-12-15,19.3,20.5,18.0,60.7,0.0,14.8,126.1,10.8
2011-12-16,18.3,21.0,17.0,62.1,1.0,16.6,129.9,11.3
2011-12-17,16.9,19.0,15.0,62.4,0.0,18.4,161.5,14.0
2011-12-18,16.9,18.0,15.0,72.7,0.0,16.6,143.9,12.4
2011-12-19,17.0,20.2,13.0,77.3,0.0,9.4,173.5,14.9
2011-12-20,17.5,23.0,13.0,79.1,0.0,9.4,186.0,15.9
2011-12-21,19.2,23.0,17.0,78.0,0.0,9.4,185.0,15.8
2011-12-22,19.6,23.0,14.2,67.5,0.0,18.7,143.1,12.4
2011-12-23,17.0,19.0,15.9,65.9,0.0,22.3,161.9,13.9
2011-12-24,15.6,19.0,12.0,55.9,0.0,22.3,178.6,15.5
2011-12-25,13.7,19.0,8.0,57.9,0.0,13.0,193.1,16.7
2011-12-26,14.2,20.0,8.0,61.8,0.0,11.2,203.1,17.6
2011-12-27,16.4,19.1,13.0,67.4,0.0,11.2,129.4,11.2
2011-12-28,17.2,19.0,16.0,74.8,0.0,13.0,125.6,10.7
2011-12-29,17.9,21.4,16.0,75.6,0.0,20.5,132.8,11.4
2011-12-30,16.4,19.0,14.6,72.3,0.0,20.5,128.4,10.9
2011-12-31,14.9,16.0,13.0,74.4,0.0,18.4,123.2,10.7
2012-01-01,15.7,17.0,14.4,71.4,0.0,11.2,130.9,11.3
2012-01-02,14.5,16.0,13.9,88.1,0.3,16.6,119.7,10.4
2012-01-03,14.3,15.4,13.0,92.0,1.5,20.5,111.3,9.8
2012-01-04,10.7,13.0,9.0,82.5,6.1,22.3,94.8,8.2
2012-01-05,9.7,11.0,8.0,82.0,0.4,16.6,117.1,10.2
2012-01-06,12.1,14.0,10.0,76.7,0.0,14.8,130.5,11.3
2012-01-07,12.4,14.0,11.0,77.7,0.0,13.0,141.3,12.1
2012-01-08,12.8,15.0,11.0,83.0,0.3,13.0,115.1,9.8
2012-01-09,14.1,16.0,12.0,74.1,0.1,13.0,128.4,11.0
2012-01-10,15.2,17.2,13.1,75.9,0.0,9.4,111.7,9.8
2012-01-11,15.6,17.1,13.0,77.9,0.1,9.4,114.3,9.9
2012-01-12,15.2,17.0,14.0,75.7,4.1,13.0,106.3,9.2
2012-01-13,15.7,18.0,14.0,78.3,0.0,11.2,94.8,8.1
2012-01-14,16.7,18.3,15.9,89.7,0.8,13.0,151.7,13.0
2012-01-15,17.0,19.3,16.0,93.2,8.1,14.8,102.9,8.8
2012-01-16,16.9,20.0,14.0,78.7,0.8,18.4,159.3,13.8
2012-01-17,17.9,21.0,16.0,78.4,0.0,25.9,186.0,16.0
2012-01-18,18.8,21.0,16.0,88.9,0.0,13.0,209.9,18.1
2012-01-19,20.6,23.0,19.0,91.3,0.6,14.8,207.5,17.8
2012-01-20,19.6,21.0,18.7,92.6,4.0,20.5,185.2,16.0
2012-01-21,18.5,20.0,17.0,93.4,3.0,20.5,169.8,14.5
2012-01-22,14.0,17.0,11.0,81.5,2.3,27.7,199.4,17.2
2012-01-23,12.3,15.0,10.5,66.8,0.9,20.5,210.4,18.0
2012-01-24,11.7,13.0,11.0,79.3,0.3,22.3,135.7,11.7
2012-01-25,11.5,14.0,10.0,62.3,1.0,18.4,208.1,17.9
2012-01-26,10.8,12.1,9.0,81.5,1.0,13.0,123.3,10.7
2012-01-27,11.9,13.5,10.0,90.2,0.7,11.2,143.7,12.3
2012-01-28,14.1,17.0,13.0,89.0,0.4,13.0,147.4,12.6
2012-01-29,14.2,16.0,12.9,79.5,0.5,14.8,136.4,11.6
2012-01-30,13.7,15.0,13.0,77.8,0.0,18.4,111.5,9.5
2012-01-31,14.0,16.0,12.0,68.1,0.0,16.6,188.7,16.2
2012-02-01,14.5,17.2,12.0,77.1,0.0,11.2,131.0,11.4
2012-02-02,14.4,15.1,14.0,92.0,0.8,13.0,95.5,8.2
2012-02-03,13.5,14.1,12.9,83.6,5.1,22.3,96.1,8.3
2012-02-04,14.4,17.2,10.9,82.3,0.0,11.2,195.4,17.0
2012-02-05,16.8,19.0,15.0,92.5,0.3,11.2,220.3,19.0
2012-02-06,19.9,25.0,17.0,85.2,0.6,9.4,244.0,21.1
2012-02-07,19.9,23.0,17.0,65.1,0.5,25.9,223.4,19.4
2012-02-08,16.0,17.0,14.0,63.7,0.0,18.4,196.6,16.9
2012-02-09,13.5,16.1,11.1,86.1,0.5,16.6,132.4,11.5
2012-02-10,14.1,16.0,12.0,89.7,0.6,24.1,137.2,11.9
2012-02-11,11.9,14.0,10.0,79.9,1.4,18.4,133.6,11.5
2012-02-12,13.3,15.4,11.0,84.2,0.0,11.2,177.8,15.5
2012-02-13,15.6,18.0,14.0,87.2,0.0,9.4,193.6,16.8
2012-02-14,17.5,19.0,16.0,90.9,0.0,5.4,204.9,17.9
2012-02-15,18.7,20.1,17.9,92.5,0.3,14.8,223.6,19.2
2012-02-16,18.4,19.1,17.0,75.6,0.3,25.9,192.5,16.6
2012-02-17,15.6,17.0,13.9,66.2,0.3,22.3,192.4,16.8
2012-02-18,11.9,14.0,11.0,81.8,1.7,18.4,137.4,11.9
2012-02-19,12.5,15.0,10.0,69.4,0.0,18.4,160.4,13.9
2012-02-20,16.1,20.0,13.0,67.8,0.0,11.2,150.2,13.1
2012-02-21,17.6,20.8,15.8,78.1,0.0,11.2,226.7,19.6
2012-02-22,17.8,20.0,16.0,90.7,0.2,16.6,245.0,21.1
2012-02-23,20.2,23.1,17.9,87.8,0.9,11.2,250.6,21.6
2012-02-24,22.9,27.0,20.0,81.8,0.0,16.6,241.3,20.7
2012-02-25,22.7,26.0,20.0,75.0,0.0,20.5,212.0,18.2
2012-02-26,17.2,20.0,14.0,67.9,2.0,24.1,202.9,17.4
2012-02-27,12.1,14.0,10.1,77.7,1.0,22.3,121.2,10.5
2012-02-28,12.5,15.0,10.0,72.1,1.0,14.8,134.4,11.7
2012-02-29,14.4,18.0,12.1,86.7,0.3,11.2,161.6,13.9
2012-03-01,15.4,18.0,13.9,87.8,0.5,11.2,207.8,17.8
2012-03-02,17.0,18.1,16.0,93.6,0.6,9.4,180.4,15.6
2012-03-03,18.3,19.3,17.0,92.7,2.6,11.2,185.9,16.1
2012-03-04,20.0,21.0,19.0,93.9,4.1,24.1,180.3,15.6
2012-03-05,22.8,26.8,20.0,86.1,0.3,20.5,247.5,21.5
2012-03-06,24.4,28.0,22.0,83.5,0.0,18.4,253.0,21.8
2012-03-07,24.5,29.0,22.0,81.7,0.0,22.3,228.7,19.7
2012-03-08,20.7,23.0,18.0,89.0,0.8,18.4,181.1,15.8
2012-03-09,16.5,18.1,15.0,80.9,1.6,24.1,163.7,14.2
2012-03-10,15.4,17.0,14.0,65.5,1.0,20.5,157.3,13.7
2012-03-11,14.8,18.5,13.0,71.6,0.3,11.2,146.7,12.6
2012-03-12,15.5,17.1,14.0,72.0,0.0,11.2,136.3,11.8
2012-03-13,15.5,17.0,14.0,76.6,0.5,14.8,170.3,14.9
2012-03-14,17.0,19.0,14.9,78.7,0.0,13.0,208.8,18.1
2012-03-15,18.2,20.1,17.0,87.5,0.0,11.2,213.3,18.2
2012-03-16,19.6,22.0,18.0,89.4,0.6,13.0,207.1,18.0
2012-03-17,21.3,23.0,20.0,93.2,0.5,9.4,256.6,22.2
2012-03-18,22.9,25.0,21.5,92.3,0.7,13.0,201.0,17.5
2012-03-19,24.4,28.0,22.0,85.5,0.0,22.3,238.2,20.5
2012-03-20,23.7,25.6,23.0,91.1,0.9,16.9,211.1,18.3
2012-03-21,23.4,24.4,22.9,90.1,0.3,22.3,190.9,16.5
2012-03-22,24.2,26.0,22.8,85.6,0.0,22.3,227.0,19.6
2012-03-23,21.2,24.0,18.0,71.8,2.0,44.3,155.4,13.6
2012-03-24,19.8,22.0,17.5,46.1,0.0,18.4,231.3,20.0
2012-03-25,19.1,22.0,17.0,61.8,0.0,14.8,211.0,18.4
2012-03-26,20.7,24.0,18.0,61.7,0.0,11.2,237.8,20.6
2012-03-27,21.8,25.0,18.9,62.4,0.0,14.8,182.2,15.6
2012-03-28,21.9,25.4,20.0,81.1,0.0,20.5,184.5,15.9
2012-03-29,21.9,23.8,21.0,85.1,0.0,20.5,187.2,16.4
2012-03-30,22.9,25.3,21.0,84.1,0.0,14.8,193.7,16.7
2012-03-31,22.1,23.0,21.0,69.0,1.0,22.3,149.5,12.9
2012-04-01,22.6,27.0,19.0,65.3,0.0,18.4,239.9,20.8
2012-04-02,22.8,28.0,19.0,74.2,0.0,20.5,232.7,19.9
2012-04-03,22.4,23.0,21.0,87.2,0.3,14.8,117.6,10.0
2012-04-04,24.3,28.1,22.0,84.0,0.0,24.1,155.1,13.4
2012-04-05,24.2,27.0,23.0,87.8,0.0,14.8,110.2,9.7
2012-04-06,24.4,28.0,22.0,83.6,0.4,18.4,168.8,14.4
2012-04-07,21.4,22.5,20.0,83.2,23.1,18.4,98.8,8.5
2012-04-08,22.4,25.0,19.0,73.1,0.2,16.6,212.0,18.4
2012-04-09,23.5,27.0,21.0,77.0,0.0,18.4,272.9,23.6
2012-04-10,23.5,26.4,21.0,81.2,0.0,18.4,255.6,22.2
2012-04-11,25.1,29.0,22.9,83.0,0.0,18.4,287.5,25.0
2012-04-12,26.4,30.2,24.0,81.3,0.0,22.3,269.1,23.4
2012-04-13,27.0,31.0,24.0,79.8,0.0,25.9,260.9,22.5
2012-04-14,26.6,28.2,25.0,84.1,0.0,22.3,191.0,16.5
2012-04-15,26.2,27.4,25.0,85.4,0.0,16.6,219.1,18.9
2012-04-16,26.8,30.1,25.0,82.6,0.3,22.3,170.2,14.7
2012-04-17,27.6,31.0,25.0,80.7,0.0,20.5,205.4,17.8
2012-04-18,27.8,31.2,26.0,81.5,0.0,24.1,245.6,21.2
2012-04-19,28.1,32.0,26.0,79.9,0.5,20.5,224.8,19.2
2012-04-20,28.6,33.0,25.0,77.0,0.1,24.1,246.6,21.3
2012-04-21,25.5,30.0,22.0,71.7,66.0,42.5,249.6,21.6
2012-04-22,25.7,30.0,22.0,71.9,0.0,27.7,228.7,19.6
2012-04-23,26.9,32.0,21.1,78.0,0.0,20.5,278.9,24.1
2012-04-24,29.6,36.5,23.8,73.3,0.0,22.3,292.9,25.3
2012-04-25,30.8,38.0,25.0,68.6,0.1,33.5,305.5,26.5
2012-04-26,26.9,30.2,23.0,59.5,13.0,24.1,264.8,22.9
2012-04-27,25.5,29.1,23.0,74.1,0.0,18.4,252.3,21.9
2012-04-28,28.3,34.0,24.0,72.7,0.0,24.1,201.3,17.3
2012-04-29,28.4,33.1,25.0,76.0,0.0,18.4,273.9,23.6
2012-04-30,30.2,37.0,25.0,68.9,0.0,16.6,303.9,26.2
2012-05-01,31.1,39.0,25.0,65.9,0.0,22.3,318.5,27.5
